       ID,grpID, flag ,       ra ,      dec ,   MagK ,     Ks ,    logK ,  Vls ,  dist , mDist , R_theta , sigmaP_dyn , sigmaP_lum ,Mv_dyn,Mv_lum,Rg_angular,Rg_dyn,R2t_dyn,R2t_lum,r2t_lum,tX_dyn,tX_lum,No_Galaxies,nest
901002940 ,    -1 ,    2 , 144.7833 , -46.6510 , -25.92 ,   5.32 , 11.6807 , 1176 , 17.69 , 17.69 , 0.02348 ,       84.8 ,      239.3 , 2.57e+12 , 2.74e+13 ,      0.415 ,  0.392 ,   0.479 ,   0.648 ,   0.794 , 1.42e+17 , 6.80e+16 ,           6 , 1002940
  1002940 ,   203 ,    1 , 144.7569 , -46.3516 , -25.27 ,   5.95 , 11.4197 , 1232 , 17.52 , 17.69 , 0.00000 ,       84.8 ,      190.1 , 0.00e+00 , 1.37e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.515 ,   0.631 , 0.00e+00 , 6.80e+16 ,           6 , 1002940
  1002941 ,   203 ,    1 , 145.0555 , -47.1521 , -24.79 ,   6.44 , 11.2271 , 1262 , 17.57 , 17.69 , 0.00000 ,       84.8 ,      160.4 , 0.00e+00 , 8.25e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.434 ,   0.532 , 0.00e+00 , 6.80e+16 ,           6 , 1002940
  1002942 ,   203 ,    1 , 143.3171 , -46.5318 , -22.66 ,   8.57 , 10.3763 , 1127 , 17.66 , 17.69 , 0.00000 ,       84.8 ,       77.2 , 0.00e+00 , 9.19e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.209 ,   0.256 , 0.00e+00 , 6.80e+16 ,           6 , 1002940
  1002943 ,   203 ,    1 , 144.4181 , -46.2614 , -22.38 ,   8.84 , 10.2643 , 1104 , 17.53 , 17.69 , 0.00000 ,       84.8 ,       71.2 , 0.00e+00 , 7.22e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.193 ,   0.236 , 0.00e+00 , 6.80e+16 ,           6 , 1002940
  1002944 ,   203 ,    1 , 143.9976 , -47.7141 , -20.42 ,  10.81 ,  9.4801 , 1062 , 17.63 , 17.69 , 0.00000 ,       84.8 ,       45.5 , 0.00e+00 , 1.89e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.151 , 0.00e+00 , 6.80e+16 ,           6 , 1002940
  1014539 , 20178 ,    1 , 146.7393 , -46.7558 , -20.27 ,  11.03 ,  9.4202 , 1266 , 18.20 , 17.69 , 0.00000 ,       84.8 ,       44.3 , 0.00e+00 , 1.73e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.120 ,   0.147 , 0.00e+00 , 6.80e+16 ,           6 , 1002940
901003243 ,    -1 ,    2 , 220.3893 ,  34.1500 , -25.90 ,   5.71 , 11.6707 , 1342 , 20.94 , 20.94 , 0.02257 ,      174.1 ,      237.2 , 6.33e+12 , 2.67e+13 ,      0.473 ,  0.229 ,   0.280 ,   0.643 ,   0.787 , 4.03e+16 , 6.80e+16 ,           7 , 1003243
  1003243 ,   294 ,    1 , 220.2471 ,  34.0712 , -25.51 ,   6.02 , 11.5180 , 1381 , 20.31 , 20.94 , 0.00000 ,      174.1 ,      207.3 , 0.00e+00 , 1.78e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.562 ,   0.688 , 0.00e+00 , 6.80e+16 ,           7 , 1003243
  1003244 ,   294 ,    1 , 220.7520 ,  34.3629 , -24.43 ,   7.12 , 11.0836 , 1488 , 20.40 , 20.94 , 0.00000 ,      174.1 ,      141.3 , 0.00e+00 , 5.64e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.383 ,   0.469 , 0.00e+00 , 6.80e+16 ,           7 , 1003243
  1003246 ,   294 ,    1 , 219.7254 ,  34.5455 , -20.88 ,  10.66 ,  9.6647 , 1329 , 20.35 , 20.94 , 0.00000 ,      174.1 ,       49.9 , 0.00e+00 , 2.48e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.135 ,   0.165 , 0.00e+00 , 6.80e+16 ,           7 , 1003243
  1003245 ,   294 ,    1 , 220.3389 ,  34.5539 , -20.63 ,  10.92 ,  9.5634 , 1326 , 20.38 , 20.94 , 0.00000 ,      174.1 ,       47.4 , 0.00e+00 , 2.13e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.157 , 0.00e+00 , 6.80e+16 ,           7 , 1003243
  1003247 ,   294 ,    1 , 220.5233 ,  33.9463 , -20.47 ,  11.09 ,  9.4988 , 1052 , 20.46 , 20.94 , 0.00000 ,      174.1 ,       45.9 , 0.00e+00 , 1.94e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.152 , 0.00e+00 , 6.80e+16 ,           7 , 1003243
  1003248 ,   294 ,    1 , 220.5860 ,  34.1231 , -20.40 ,  11.17 ,  9.4721 , 1210 , 20.62 , 20.94 , 0.00000 ,      174.1 ,       45.3 , 0.00e+00 , 1.86e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.150 , 0.00e+00 , 6.80e+16 ,           7 , 1003243
  1014147 , 18750 ,    1 , 221.7128 ,  33.4699 , -20.51 ,  11.40 ,  9.5145 , 1609 , 24.06 , 20.94 , 0.00000 ,      174.1 ,       46.3 , 0.00e+00 , 1.98e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.154 , 0.00e+00 , 6.80e+16 ,           7 , 1003243
901003036 ,    -1 ,    2 ,  39.2399 ,   5.6448 , -25.85 ,   4.73 , 11.6503 , 1112 , 13.02 , 13.02 , 0.03421 ,       25.4 ,      233.0 , 1.82e+11 , 2.53e+13 ,      0.445 ,  0.309 ,   0.378 ,   0.631 ,   0.773 , 3.74e+17 , 6.80e+16 ,           5 , 1003036
  1003036 ,   224 ,    1 ,  39.1838 ,   5.9635 , -25.12 ,   5.44 , 11.3600 , 1096 , 12.94 , 13.02 , 0.00000 ,       25.4 ,      180.3 , 0.00e+00 , 1.17e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.488 ,   0.598 , 0.00e+00 , 6.80e+16 ,           5 , 1003036
  1003037 ,   224 ,    1 ,  39.9116 ,   5.3727 , -24.27 ,   6.27 , 11.0187 , 1081 , 12.82 , 13.02 , 0.00000 ,       25.4 ,      133.4 , 0.00e+00 , 4.75e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.361 ,   0.443 , 0.00e+00 , 6.80e+16 ,           5 , 1003036
  1003039 ,   224 ,    1 ,  38.7749 ,   6.0869 , -23.83 ,   6.77 , 10.8440 , 1283 , 13.21 , 13.02 , 0.00000 ,       25.4 ,      114.4 , 0.00e+00 , 2.99e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.310 ,   0.379 , 0.00e+00 , 6.80e+16 ,           5 , 1003036
  1003038 ,   224 ,    1 ,  38.6817 ,   3.7652 , -23.26 ,   7.30 , 10.6179 , 1006 , 12.99 , 13.02 , 0.00000 ,       25.4 ,       93.7 , 0.00e+00 , 1.64e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.254 ,   0.311 , 0.00e+00 , 6.80e+16 ,           5 , 1003036
  1003040 ,   224 ,    1 ,  38.9464 ,   6.3702 , -20.06 ,  10.53 ,  9.3357 , 1095 , 13.14 , 13.02 , 0.00000 ,       25.4 ,       42.6 , 0.00e+00 , 1.54e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.115 ,   0.141 , 0.00e+00 , 6.80e+16 ,           5 , 1003036
901002736 ,    -1 ,    2 ,  31.5926 , -54.3480 , -25.78 ,   6.19 , 11.6238 , 1636 , 24.72 , 24.72 , 0.02296 ,      132.4 ,      227.6 , 9.42e+12 , 2.36e+13 ,      0.568 ,  0.588 ,   0.718 ,   0.617 ,   0.755 , 1.36e+17 , 6.80e+16 ,           5 , 1002736
  1002736 ,   157 ,    1 ,  31.7153 , -54.4008 , -25.65 ,   6.32 , 11.5701 , 1602 , 24.73 , 24.72 , 0.00000 ,      132.4 ,      217.0 , 0.00e+00 , 2.05e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.588 ,   0.720 , 0.00e+00 , 6.80e+16 ,           5 , 1002736
  1002738 ,   157 ,    1 ,  30.4248 , -53.3153 , -22.90 ,   9.05 , 10.4720 , 1625 , 24.55 , 24.72 , 0.00000 ,      132.4 ,       83.0 , 0.00e+00 , 1.15e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.225 ,   0.275 , 0.00e+00 , 6.80e+16 ,           5 , 1002736
  1002740 ,   157 ,    1 ,  31.7034 , -54.8668 , -21.60 ,  10.39 ,  9.9502 , 1456 , 24.91 , 24.72 , 0.00000 ,      132.4 ,       58.3 , 0.00e+00 , 3.97e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.158 ,   0.193 , 0.00e+00 , 6.80e+16 ,           5 , 1002736
  1002741 ,   157 ,    1 ,  29.8884 , -55.2228 , -21.52 ,  10.45 ,  9.9188 , 1673 , 24.77 , 24.72 , 0.00000 ,      132.4 ,       57.3 , 0.00e+00 , 3.75e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.155 ,   0.190 , 0.00e+00 , 6.80e+16 ,           5 , 1002736
  1002742 ,   157 ,    1 ,  32.8267 , -53.6414 , -20.02 ,  11.94 ,  9.3191 , 1824 , 24.65 , 24.72 , 0.00000 ,      132.4 ,       42.3 , 0.00e+00 , 1.51e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.114 ,   0.140 , 0.00e+00 , 6.80e+16 ,           5 , 1002736
901003031 ,    -1 ,    2 , 299.4821 , -75.8890 , -25.76 ,   6.22 , 11.6159 , 1644 , 24.89 , 24.89 , 0.01066 ,       83.4 ,      226.0 , 1.52e+12 , 2.31e+13 ,      0.265 ,  0.240 ,   0.293 ,   0.612 ,   0.750 , 8.80e+16 , 6.80e+16 ,           4 , 1003031
  1003031 ,   223 ,    1 , 299.7407 , -75.9559 , -25.42 ,   6.57 , 11.4798 , 1709 , 24.96 , 24.89 , 0.00000 ,       83.4 ,      200.4 , 0.00e+00 , 1.61e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.543 ,   0.665 , 0.00e+00 , 6.80e+16 ,           4 , 1003031
  1003032 ,   223 ,    1 , 298.8110 , -75.5029 , -23.76 ,   8.22 , 10.8172 , 1719 , 24.96 , 24.89 , 0.00000 ,       83.4 ,      111.7 , 0.00e+00 , 2.79e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.303 ,   0.370 , 0.00e+00 , 6.80e+16 ,           4 , 1003031
  1003035 ,   223 ,    1 , 299.2405 , -76.0429 , -23.11 ,   8.87 , 10.5549 , 1617 , 24.90 , 24.89 , 0.00000 ,       83.4 ,       88.8 , 0.00e+00 , 1.40e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.241 ,   0.295 , 0.00e+00 , 6.80e+16 ,           4 , 1003031
  1003034 ,   223 ,    1 , 296.9955 , -75.8250 , -21.68 ,  10.29 ,  9.9834 , 1532 , 24.72 , 24.89 , 0.00000 ,       83.4 ,       59.5 , 0.00e+00 , 4.20e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.161 ,   0.197 , 0.00e+00 , 6.80e+16 ,           4 , 1003031
901003079 ,    -1 ,    2 , 195.7939 ,  11.3147 , -25.86 ,   6.06 , 11.6548 , 1818 , 24.18 , 24.18 , 0.03522 ,      119.4 ,      233.9 , 7.16e+12 , 2.56e+13 ,      0.852 ,  0.551 ,   0.673 ,   0.634 ,   0.776 , 1.41e+17 , 6.80e+16 ,           5 , 1003079
  1003079 ,   242 ,    1 , 195.6575 ,  11.0839 , -25.61 ,   6.29 , 11.5553 , 1735 , 23.98 , 24.18 , 0.00000 ,      119.4 ,      214.2 , 0.00e+00 , 1.97e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.580 ,   0.711 , 0.00e+00 , 6.80e+16 ,           5 , 1003079
  1005886 ,  2201 ,    1 , 196.4425 ,  12.5453 , -23.46 ,   8.49 , 10.6956 , 1953 , 24.58 , 24.18 , 0.00000 ,      119.4 ,      100.3 , 0.00e+00 , 2.02e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.272 ,   0.333 , 0.00e+00 , 6.80e+16 ,           5 , 1003079
  1003080 ,   242 ,    1 , 195.8590 ,  11.4278 , -22.42 ,   9.45 , 10.2788 , 1823 , 23.59 , 24.18 , 0.00000 ,      119.4 ,       71.9 , 0.00e+00 , 7.44e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.195 ,   0.239 , 0.00e+00 , 6.80e+16 ,           5 , 1003079
  1003081 ,   242 ,    1 , 195.7936 ,  11.3481 , -21.98 ,   9.91 , 10.1045 , 1651 , 23.91 , 24.18 , 0.00000 ,      119.4 ,       64.0 , 0.00e+00 , 5.25e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.173 ,   0.212 , 0.00e+00 , 6.80e+16 ,           5 , 1003079
  1005887 ,  2201 ,    1 , 197.1126 ,  12.8670 , -21.83 ,  10.14 , 10.0459 , 1927 , 24.84 , 24.18 , 0.00000 ,      119.4 ,       61.7 , 0.00e+00 , 4.71e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.167 ,   0.205 , 0.00e+00 , 6.80e+16 ,           5 , 1003079
901002343 ,    -1 ,    2 , 134.6959 , -55.0881 , -25.99 ,   4.91 , 11.7094 , 1151 , 15.19 , 15.19 , 0.05149 ,      148.5 ,      245.4 , 1.13e+13 , 2.96e+13 ,      0.782 ,  0.564 ,   0.689 ,   0.665 ,   0.814 , 1.16e+17 , 6.80e+16 ,          10 , 1002343
  1002343 ,    91 ,    1 , 134.3629 , -55.0796 , -25.02 ,   5.94 , 11.3189 , 1032 , 15.55 , 15.19 , 0.00000 ,      148.5 ,      173.9 , 0.00e+00 , 1.05e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.471 ,   0.577 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1002345 ,    91 ,    1 , 132.3605 , -53.9362 , -24.44 ,   6.35 , 11.0894 , 1160 , 14.41 , 15.19 , 0.00000 ,      148.5 ,      142.0 , 0.00e+00 , 5.73e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.385 ,   0.471 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1002346 ,    91 ,    1 , 138.0035 , -56.4346 , -24.50 ,   6.38 , 11.1110 , 1376 , 15.01 , 15.19 , 0.00000 ,      148.5 ,      144.7 , 0.00e+00 , 6.06e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.392 ,   0.480 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1002348 ,    91 ,    1 , 132.9361 , -53.8118 , -22.75 ,   8.08 , 10.4130 , 1080 , 14.70 , 15.19 , 0.00000 ,      148.5 ,       79.3 , 0.00e+00 , 9.99e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.215 ,   0.263 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1002354 ,    91 ,    1 , 132.2842 , -53.3149 , -21.60 ,   9.17 ,  9.9511 ,  972 , 14.26 , 15.19 , 0.00000 ,      148.5 ,       58.3 , 0.00e+00 , 3.97e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.158 ,   0.194 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1002355 ,    91 ,    1 , 138.5960 , -56.4855 , -20.92 ,   9.98 ,  9.6801 , 1316 , 15.17 , 15.19 , 0.00000 ,      148.5 ,       50.3 , 0.00e+00 , 2.54e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.136 ,   0.167 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1002353 ,    91 ,    1 , 137.1289 , -55.8834 , -20.76 ,  10.21 ,  9.6141 , 1332 , 15.59 , 15.19 , 0.00000 ,      148.5 ,       48.6 , 0.00e+00 , 2.30e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.132 ,   0.161 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1002356 ,    91 ,    1 , 134.3678 , -55.0581 , -20.55 ,  10.37 ,  9.5306 ,  940 , 15.24 , 15.19 , 0.00000 ,      148.5 ,       46.6 , 0.00e+00 , 2.03e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.126 ,   0.155 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1002358 ,    91 ,    1 , 132.7106 , -53.8294 , -20.06 ,  10.73 ,  9.3346 , 1136 , 14.37 , 15.19 , 0.00000 ,      148.5 ,       42.6 , 0.00e+00 , 1.54e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.115 ,   0.141 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
  1014386 , 19528 ,    1 , 130.8169 , -53.2053 , -20.21 ,  11.01 ,  9.3947 , 1167 , 17.55 , 15.19 , 0.00000 ,      148.5 ,       43.7 , 0.00e+00 , 1.67e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.145 , 0.00e+00 , 6.80e+16 ,          10 , 1002343
901003198 ,    -1 ,    2 , 156.8736 , -28.3042 , -25.57 ,   6.25 , 11.5406 , 1665 , 23.12 , 23.12 , 0.01587 ,      134.1 ,      211.5 , 4.91e+12 , 1.89e+13 ,      0.367 ,  0.299 ,   0.366 ,   0.573 ,   0.702 , 6.84e+16 , 6.80e+16 ,           8 , 1003198
  1003198 ,   278 ,    1 , 156.9369 , -28.4396 , -25.33 ,   6.50 , 11.4423 , 1593 , 23.21 , 23.12 , 0.00000 ,      134.1 ,      193.9 , 0.00e+00 , 1.46e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.525 ,   0.643 , 0.00e+00 , 6.80e+16 ,           8 , 1003198
  1003199 ,   278 ,    1 , 156.3320 , -27.5314 , -22.74 ,   9.05 , 10.4097 , 1734 , 22.89 , 23.12 , 0.00000 ,      134.1 ,       79.1 , 0.00e+00 , 9.91e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.214 ,   0.263 , 0.00e+00 , 6.80e+16 ,           8 , 1003198
  1003200 ,   278 ,    1 , 156.5634 , -27.4544 , -22.58 ,   9.22 , 10.3440 , 1689 , 22.87 , 23.12 , 0.00000 ,      134.1 ,       75.4 , 0.00e+00 , 8.56e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.204 ,   0.250 , 0.00e+00 , 6.80e+16 ,           8 , 1003198
  1003203 ,   278 ,    1 , 156.8790 , -28.3233 , -21.58 ,  10.27 ,  9.9429 , 1489 , 23.39 , 23.12 , 0.00000 ,      134.1 ,       58.1 , 0.00e+00 , 3.92e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.157 ,   0.193 , 0.00e+00 , 6.80e+16 ,           8 , 1003198
  1003202 ,   278 ,    1 , 157.1985 , -28.3919 , -20.83 ,  10.97 ,  9.6435 , 1865 , 22.94 , 23.12 , 0.00000 ,      134.1 ,       49.3 , 0.00e+00 , 2.40e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.134 ,   0.164 , 0.00e+00 , 6.80e+16 ,           8 , 1003198
  1003201 ,   278 ,    1 , 156.9080 , -27.6476 , -20.76 ,  11.10 ,  9.6162 , 1762 , 23.59 , 23.12 , 0.00000 ,      134.1 ,       48.7 , 0.00e+00 , 2.30e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.132 ,   0.161 , 0.00e+00 , 6.80e+16 ,           8 , 1003198
  1003205 ,   278 ,    1 , 157.4572 , -28.7990 , -20.46 ,  11.37 ,  9.4972 , 1488 , 23.25 , 23.12 , 0.00000 ,      134.1 ,       45.9 , 0.00e+00 , 1.93e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.152 , 0.00e+00 , 6.80e+16 ,           8 , 1003198
  1003204 ,   278 ,    1 , 156.7305 , -28.8915 , -20.04 ,  11.76 ,  9.3263 , 1697 , 22.85 , 23.12 , 0.00000 ,      134.1 ,       42.4 , 0.00e+00 , 1.52e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.115 ,   0.141 , 0.00e+00 , 6.80e+16 ,           8 , 1003198
901003749 ,    -1 ,    2 , 124.9376 , -50.5753 , -26.14 ,   4.71 , 11.7684 , 1116 , 14.78 , 14.78 , 0.04593 ,      137.7 ,      258.6 , 9.96e+12 , 3.46e+13 ,      0.679 ,  0.575 ,   0.702 ,   0.700 ,   0.858 , 1.28e+17 , 6.80e+16 ,          12 , 1003749
  1003749 ,   463 ,    1 , 126.1860 , -50.1813 , -25.19 ,   5.25 , 11.3861 , 1000 , 12.20 , 14.78 , 0.00000 ,      137.7 ,      184.5 , 0.00e+00 , 1.26e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.500 ,   0.612 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1003994 ,   584 ,    1 , 122.4678 , -50.5333 , -24.76 ,   5.83 , 11.2152 ,  995 , 13.12 , 14.78 , 0.00000 ,      137.7 ,      158.7 , 0.00e+00 , 7.99e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.430 ,   0.526 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1003995 ,   584 ,    1 , 122.1590 , -50.6095 , -23.47 ,   7.14 , 10.7001 , 1053 , 13.22 , 14.78 , 0.00000 ,      137.7 ,      100.7 , 0.00e+00 , 2.04e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.273 ,   0.334 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1008010 ,  5589 ,    1 , 127.3544 , -52.2290 , -22.60 ,   8.08 , 10.3508 , 1112 , 13.68 , 14.78 , 0.00000 ,      137.7 ,       75.7 , 0.00e+00 , 8.69e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.205 ,   0.251 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1003750 ,   463 ,    1 , 126.7383 , -49.4274 , -22.14 ,   8.26 , 10.1671 ,  881 , 12.04 , 14.78 , 0.00000 ,      137.7 ,       66.7 , 0.00e+00 , 5.93e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.181 ,   0.221 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1003996 ,   584 ,    1 , 121.4074 , -50.7747 , -22.24 ,   8.41 , 10.2083 ,  983 , 13.47 , 14.78 , 0.00000 ,      137.7 ,       68.5 , 0.00e+00 , 6.44e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.186 ,   0.227 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1007204 ,  4120 ,    1 , 128.4774 , -51.3772 , -22.94 ,   8.49 , 10.4880 , 1394 , 19.33 , 14.78 , 0.00000 ,      137.7 ,       84.1 , 0.00e+00 , 1.19e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.228 ,   0.279 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1003997 ,   584 ,    1 , 124.5422 , -51.8015 , -21.93 ,   8.71 , 10.0855 , 1033 , 13.45 , 14.78 , 0.00000 ,      137.7 ,       63.3 , 0.00e+00 , 5.07e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.171 ,   0.210 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1009746 ,  8875 ,    1 , 123.2292 , -50.5282 , -21.54 ,   8.77 ,  9.9291 , 1019 , 11.55 , 14.78 , 0.00000 ,      137.7 ,       57.6 , 0.00e+00 , 3.82e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.156 ,   0.191 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1007718 ,  5026 ,    1 , 128.8812 , -50.6048 , -22.27 ,   9.38 , 10.2208 , 1589 , 21.44 , 14.78 , 0.00000 ,      137.7 ,       69.1 , 0.00e+00 , 6.60e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.187 ,   0.229 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1010624 , 10615 ,    1 , 127.3375 , -52.7454 , -21.05 ,  10.44 ,  9.7332 , 1442 , 19.92 , 14.78 , 0.00000 ,      137.7 ,       51.7 , 0.00e+00 , 2.76e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.140 ,   0.172 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
  1013647 , 17266 ,    1 , 124.8530 , -51.1880 , -20.14 ,  10.59 ,  9.3663 ,  897 , 14.00 , 14.78 , 0.00000 ,      137.7 ,       43.2 , 0.00e+00 , 1.61e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.117 ,   0.143 , 0.00e+00 , 6.80e+16 ,          12 , 1003749
901003913 ,    -1 ,    2 , 157.3217 ,  38.7731 , -25.50 ,   5.30 , 11.5137 , 1001 , 14.50 , 14.50 , 0.02682 ,       27.9 ,      206.5 , 2.63e+11 , 1.76e+13 ,      0.389 ,  0.372 ,   0.454 ,   0.559 ,   0.685 , 4.09e+17 , 6.80e+16 ,           3 , 1003913
  1003913 ,   542 ,    1 , 156.9573 ,  38.8163 , -25.27 ,   5.18 , 11.4220 ,  840 , 12.35 , 14.50 , 0.00000 ,       27.9 ,      190.5 , 0.00e+00 , 1.38e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.516 ,   0.632 , 0.00e+00 , 6.80e+16 ,           3 , 1003913
  1003914 ,   542 ,    1 , 158.7996 ,  38.5203 , -23.63 ,   6.84 , 10.7637 ,  879 , 12.40 , 14.50 , 0.00000 ,       27.9 ,      106.5 , 0.00e+00 , 2.42e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.289 ,   0.353 , 0.00e+00 , 6.80e+16 ,           3 , 1003913
  1011304 , 12056 ,    1 , 159.1980 ,  39.2589 , -20.74 ,  10.62 ,  9.6093 , 1285 , 18.76 , 14.50 , 0.00000 ,       27.9 ,       48.5 , 0.00e+00 , 2.28e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.131 ,   0.161 , 0.00e+00 , 6.80e+16 ,           3 , 1003913
901002283 ,    -1 ,    2 , 259.5908 ,  -0.4197 , -26.24 ,   1.97 , 11.8069 ,  451 ,  4.38 ,  4.38 , 0.57484 ,      335.7 ,      267.5 , 1.88e+14 , 3.83e+13 ,      2.517 ,  1.825 ,   2.230 ,   0.725 ,   0.887 , 1.67e+17 , 6.80e+16 ,          18 , 1002283
  1002283 ,    85 ,    1 , 259.8093 ,   4.8265 , -24.49 ,  -0.51 , 11.1099 ,  492 ,  0.63 ,  4.38 , 0.00000 ,      335.7 ,      144.6 , 0.00e+00 , 6.05e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.392 ,   0.480 , 0.00e+00 , 6.80e+16 ,          18 , 1002283
  1002288 ,    85 ,    1 , 284.8541 , -14.3121 , -24.21 ,  -3.92 , 10.9972 ,  -47 ,  0.11 ,  4.38 , 0.00000 ,      335.7 ,      130.9 , 0.00e+00 , 4.49e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.355 ,   0.434 , 0.00e+00 , 6.80e+16 ,          18 , 1002283
  1002282 ,    85 ,    1 , 255.8929 ,  -6.6160 , -25.10 ,  -0.37 , 11.3521 ,  249 ,  0.88 ,  4.38 , 0.00000 ,      335.7 ,      179.1 , 0.00e+00 , 1.15e+13 ,      0.000 ,  0.000 ,   0.000 ,   0.485 ,   0.594 , 0.00e+00 , 6.80e+16 ,          18 , 1002283
  1002286 ,    85 ,    1 , 232.9770 ,  -9.7371 , -23.50 ,   0.12 , 10.7105 ,  294 ,  0.53 ,  4.38 , 0.00000 ,      335.7 ,      101.6 , 0.00e+00 , 2.10e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.275 ,   0.337 , 0.00e+00 , 6.80e+16 ,          18 , 1002283
  1002301 ,    85 ,    1 , 246.1953 ,  -7.0863 , -22.23 ,   2.41 , 10.2034 ,   40 ,  0.84 ,  4.38 , 0.00000 ,      335.7 ,       68.3 , 0.00e+00 , 6.37e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.185 ,   0.227 , 0.00e+00 , 6.80e+16 ,          18 , 1002283
